0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
-0.007527934701675974,0.026579190230968032,0.003830859154020425,0.02697704996988771
-0.016319982939877235,0.05675036239221819,0.007683415176621686,0.05389514107199675
-0.02511200726912684,0.08692218946103887,0.011619951578391333,0.08091494145511838
-0.03390770512219064,0.11709467933629687,0.015515111728748405,0.10786987110982768
-0.042704865058525276,0.14726515585173947,0.019461254976905693,0.13488551689294573
-0.051501446762228294,0.1774322202760431,0.02338982710835966,0.1618813757678196
-0.060299181180408466,0.20759723305969788,0.02735256822733205,0.1889177195926229
-0.0691001550245793,0.23776028202693641,0.03131147590827747,0.2159611383811516
-0.07790628264365712,0.2679230659267008,0.03548231712839466,0.2432877698285223
-0.08671549284721089,0.29808418501925776,0.03965902201882529,0.2706152135812574
-0.09552395249465322,0.32824191140335807,0.043806481603773026,0.2979048630506885
-0.10433525672102477,0.35839848370897476,0.047756013880196124,0.3249192041001909
-0.11314872532861311,0.3885561818968581,0.051712042343459955,0.3519344868231811
-0.12196028746401245,0.41871500344344287,0.05566550848987509,0.3789379246810364
-0.13076848652304063,0.44887708302758583,0.05963166640423468,0.4059428455251393
-0.13956972520220612,0.47904091268328475,0.0636167223514922,0.43294757217014873
-0.14836771535226384,0.5092073007925907,0.06761463777103444,0.4599514991303183
-0.1571636608943195,0.5393781829017071,0.0717740895657018,0.4872021643831309
-0.16595842228467927,0.5695502706163262,0.07595847864471904,0.514456855201716
-0.17475402205117457,0.5997213831186025,0.0801188173169662,0.5417011036261088
-0.18355051098014763,0.6298910171224849,0.08409261927184698,0.5686602966180342
-0.1923513756857951,0.660057737407821,0.08787770917998115,0.5954074604907583
-0.20115959275677775,0.6902237876791001,0.09163541534036976,0.6221498483627996
-0.2099729667021237,0.7203882704229986,0.09539507936377759,0.6488918808734896
-0.21878550915388228,0.7505496940891665,0.09913583499610007,0.6756488070490725
-0.22759747514797687,0.7807084638498673,0.10288043140189126,0.7024068893070254
-0.23641192484892135,0.8108651728693786,0.10662009587724895,0.7291671529272841
-0.24522531450987414,0.8410215601555255,0.11035801205970149,0.7559264468827974
-0.25403789742191984,0.8711754105018784,0.11409201835772743,0.782686202854745
-0.2553199272784562,0.8747489119429164,0.11399920819825335,0.7824692878364616
-0.255338051101794,0.8747289310455703,0.11388291564582508,0.7823120493437407
-0.2553602886349487,0.8747084255989868,0.11368216751897951,0.7820519549576679
-0.2553818766827813,0.8746886794233092,0.11352233854250161,0.781856776759499
-0.2554011656412614,0.8746723210343353,0.1133066273780267,0.7816024856023708
-0.2554207145503691,0.8746602727391755,0.1131019330131171,0.7813652308255036
-0.2554412958812002,0.8746522666005364,0.11286106158308934,0.7810811203486417
-0.2554579375899328,0.8746465412742749,0.1126241100403114,0.780783309379969
-0.25546741151021846,0.8746406449664316,0.11217689268927439,0.7801980335562476
-0.25546792362743265,0.8746343646141042,0.11172980892126833,0.7796128782335915
-0.2554653396899269,0.8746318427654559,0.11131567598009987,0.7790687711453701
-0.25545975014943306,0.8746315740792784,0.1111132153660916,0.7787954884413577
-0.25545245281487694,0.8746328205290937,0.11090119713478386,0.7785337163731969
-0.2554490528728004,0.8746345189058692,0.11069018928865129,0.7782910082525558
-0.25544950105165803,0.8746316877989511,0.1104676753700984,0.7780506626845576
-0.2554607996547214,0.8746282868924992,0.11022298512106994,0.7778107815648475
-0.2554833846289915,0.8746221212933918,0.10996405263852427,0.7775648989610416
-0.2555101353544074,0.8746093025537514,0.10955348126687264,0.7770613237734919
-0.25553584171238625,0.8745937760256762,0.10912203112232435,0.7765549500253158
-0.25555625082784494,0.8745782974939029,0.10873146180460672,0.7760567929768303
-0.2555719910907713,0.8745670515372355,0.1085425211619697,0.7758443468322821
-0.25558247183203087,0.8745623542336618,0.10855770025278527,0.7758425969063674
-0.25558242649383034,0.874560398096187,0.10880692177580349,0.7761057544154842
-0.2555753002852658,0.8745631907423846,0.10905869377959299,0.7763693817279317
-0.25557008192284886,0.8745717846044138,0.10932357303001933,0.7766169921252215
-0.2555711128695009,0.874584682609059,0.10937640977565206,0.7765982921233312
-0.2555756913180992,0.8746000019598311,0.10942753937683768,0.7765713039196384
-0.2555833436630327,0.874615004266303,0.10947860938822909,0.7765409503393517
-0.25558574588094457,0.87463153290988,0.10953933532918392,0.7765114152077524
-0.25558874495620965,0.8746484990841737,0.10960321045526622,0.7764825442936713
-0.25558900326147405,0.8746689708294997,0.10967519033016303,0.7764536506557965
-0.25558028992792126,0.8746903823144611,0.10994972159464098,0.776688627720564
-0.2555658825243605,0.8747103530711585,0.11022379864064988,0.7769280360772195
-0.2555533103548997,0.874727066661756,0.11049939430516773,0.777169021152126
-0.25554442898719476,0.8747424830677979,0.11057631962078363,0.7771529394842249
-0.25554177163850705,0.8747547397277824,0.11064632003792235,0.7771412755534896
-0.2555420492558759,0.8747642538600385,0.11070685562245923,0.7771356691801675
-0.2555431596204529,0.8747722083161676,0.11075903336369597,0.7771358038858887
-0.2555488452761344,0.8747823734839616,0.11080022963634936,0.7771364410770395
-0.25555838249937063,0.8747931717310955,0.11083227212417661,0.7771341978916776
-0.2555687891291002,0.8748049298240476,0.11084811520125026,0.7771380937882669
-0.25557807922741504,0.8748153551319149,0.11086505151798458,0.7771324079043178
-0.2555841761817246,0.8748230218209697,0.11088459573541967,0.777122767585843
-0.25559077463413976,0.874831510610145,0.11090244015394263,0.7771105355750078
-0.2555965394138156,0.8748376777105857,0.11092093369491579,0.7770962582043333
-0.25559236112197053,0.8748433013528443,0.11094043601349513,0.7770869958239266
-0.2555824703043276,0.87485310291866,0.11094839804697951,0.7770859823008655
-0.25557014538130657,0.8748655693830336,0.11095140537260936,0.7770811567271855
-0.25556170015903196,0.874882451193362,0.1109360790453816,0.7770756615200637
-0.25555993058861004,0.8748988410246179,0.11090364878963153,0.7770666285377188
-0.2555614588084885,0.8749123948159425,0.1108559357969019,0.7770590406579114
